iter	MAPE	RMSE
3587	0.2152524627	463730.3224
3588	0.2152606171	463720.7873
3589	0.2152521823	463691.8201
3590	0.2152495429	463652.6788
3591	0.2152439343	463621.6195
3592	0.2152410942	463610.4406
3593	0.2151920568	463595.996
3594	0.215188387	463569.1499
3595	0.2151814871	463530.8641
3596	0.2151610143	463488.1378
3597	0.2151470852	463471.2159
3598	0.2151468044	463447.751
3599	0.2151298269	463435.2657
3600	0.2151271268	463422.0442
3601	0.2150654861	463389.0708
3602	0.2150641722	463385.5286
3603	0.2150268113	463365.0497
3604	0.2149798394	463349.3318
3605	0.2149724619	463332.035
3606	0.214955858	463303.6711
3607	0.2149283191	463272.1109
3608	0.214926762	463199.6702
3609	0.2149000859	463169.0134
3610	0.2148573058	463137.9203
3611	0.2148164021	463103.0966
3612	0.2148189426	463075.4905
3613	0.214814482	463047.7416
3614	0.2148140466	462977.6513
3615	0.2148064805	462966.2643
3616	0.2147748932	462934.6616
3617	0.2147742261	462913.5836
3618	0.2147602974	462897.7937
3619	0.2147622379	462869.2316
3620	0.214734375	462866.0107
3621	0.214735234	462842.9939
3622	0.214733788	462817.9084
3623	0.2147324031	462809.7087
3624	0.2147317266	462788.0151
3625	0.2147256578	462772.0086
3626	0.2147118389	462755.9267
3627	0.2147099243	462748.8699
3628	0.2146734295	462721.252
3629	0.2146710691	462708.3558
3630	0.214607569	462678.4203
3631	0.2145979883	462655.6468
3632	0.2145951248	462625.0989
3633	0.2145912922	462608.1748
3634	0.2145662928	462605.0059
3635	0.2145538027	462579.501
3636	0.214504912	462567.2603
3637	0.2144974616	462541.9904
3638	0.2144911203	462386.2678
3639	0.2144746181	462370.0191
3640	0.2144703866	462346.9399
3641	0.2144589514	462311.5223
3642	0.2144444375	462299.1154
3643	0.2144415276	462291.0705
3644	0.2144253952	462254.951
3645	0.2143954582	462233.2208
3646	0.2143901512	462213.7595
3647	0.2143807045	462046.2275
3648	0.2143877385	462000.0394
3649	0.214377522	461994.5171
3650	0.2143461433	461982.6167
3651	0.2143391464	461966.9023
3652	0.2142936828	461941.5837
3653	0.2142682061	461909.4424
3654	0.2142657594	461891.1979
3655	0.2142604422	461743.4032
3656	0.2142642134	461727.6258
3657	0.2142650253	461704.8379
3658	0.214258425	461685.9433
3659	0.2142427353	461678.7138
3660	0.2142243879	461659.7078
3661	0.2142222729	461632.8115
3662	0.2142143533	461615.3841
3663	0.214202156	461604.1751
3664	0.2141556631	461563.7431
3665	0.2141542339	461534.5003
3666	0.2141399016	461497.1448
3667	0.214132739	461482.3036
3668	0.2141104726	461465.4667
3669	0.2141080993	461460.3325
3670	0.2141090478	461446.3417
3671	0.2140877995	461440.0175
3672	0.21405698	461420.8533
3673	0.2140338248	461413.8153
3674	0.2140243343	461396.6745
3675	0.214022408	461365.413
3676	0.2140169792	461345.6407
3677	0.2140112187	461331.4126
3678	0.2140078738	461287.2481
3679	0.2140106811	461270.9552
3680	0.2139713942	461247.1369
3681	0.2139556645	461216.1835
3682	0.2139504518	461190.6182
3683	0.2139319653	461160.6527
3684	0.213922857	461149.8754
3685	0.2139220092	461142.268
3686	0.2139093937	461134.8374
3687	0.2139111358	461111.1163
3688	0.213906754	461084.5364
3689	0.213901506	461067.4463
3690	0.2138751276	461047.0681
3691	0.2138716569	461004.3227
3692	0.2138595489	460991.1411
3693	0.2138334273	460959.4939
3694	0.2138157787	460935.3687
3695	0.2138092525	460926.2707
3696	0.2138051287	460924.206
3697	0.2138057228	460902.7603
3698	0.213792759	460885.3821
3699	0.2137561394	460873.9367
3700	0.2137494749	460851.6713
3701	0.2137502537	460848.8632
3702	0.2137014163	460822.189
3703	0.2136886082	460812.4194
3704	0.2136831326	460796.997
3705	0.2136742332	460764.9657
3706	0.2136679044	460748.3
3707	0.2136452105	460732.2305
3708	0.2136389161	460722.5513
3709	0.2136466321	460683.5287
3710	0.2136447143	460664.7088
3711	0.2136390722	460649.4684
3712	0.2136143257	460619.8827
3713	0.2135991278	460614.0804
3714	0.2135855996	460586.9861
3715	0.2135796635	460564.5803
3716	0.2135889975	460527.9442
3717	0.2135858937	460486.3429
3718	0.2135654185	460457.0618
3719	0.2135603116	460422.9563
3720	0.2135569427	460406.9675
3721	0.2135235543	460377.4436
3722	0.2135263025	460359.5625
3723	0.2135245116	460333.3757
3724	0.2135193164	460318.2994
3725	0.2135103202	460298.6404
3726	0.2135099799	460283.1443
3727	0.2134942009	460257.9744
3728	0.2134648541	460242.1557
3729	0.2134515257	460216.7646
3730	0.2134590516	460204.5537
3731	0.2134539391	460189.6394
3732	0.2134472526	460167.0823
3733	0.2134373859	460137.9338
3734	0.2134377938	460120.0647
3735	0.2134342184	460111.3239
3736	0.213406332	460103.6017
3737	0.213404452	460085.2891
3738	0.2133768489	460078.869
3739	0.2133501924	460061.6971
3740	0.2133488541	460054.536
3741	0.2133464444	460036.1069
3742	0.2133454544	460029.5388
3743	0.2133320737	460017.6652
3744	0.2133329875	459993.2876
3745	0.2133302833	459981.603
3746	0.2133205995	459972.9596
3747	0.2133180808	459951.8437
3748	0.2133162289	459934.0179
3749	0.21330776	459927.7584
3750	0.213300954	459912.1457
3751	0.2132951715	459895.4214
3752	0.2132767184	459888.4786
3753	0.2132839058	459754.1049
3754	0.2132815588	459726.8958
3755	0.2132752964	459705.1718
3756	0.2132492661	459679.7471
3757	0.2132257155	459656.1403
3758	0.2132230274	459652.1687
3759	0.2132112186	459629.6099
3760	0.2132022537	459598.7508
3761	0.2131953095	459556.599
3762	0.2131854487	459543.0346
3763	0.2131927214	459532.5342
3764	0.213187859	459516.3337
3765	0.2131826724	459476.2809
3766	0.2131717889	459469.2874
3767	0.2131719908	459440.4044
3768	0.2131725169	459423.144
3769	0.213149539	459400.3282
3770	0.2131310692	459392.3608
3771	0.2131024005	459375.2142
3772	0.2130714931	459359.0419
3773	0.213073896	459347.3828
3774	0.2130555043	459324.8399
3775	0.2129865132	459287.1539
3776	0.2129859346	459211.0812
3777	0.2129732009	459202.735
3778	0.2129647178	459183.6749
3779	0.2129592659	459165.2139
3780	0.2129385564	459160.7126
3781	0.2129292671	459006.2797
3782	0.2129226501	458975.8719
3783	0.2129128935	458946.0908
3784	0.212910352	458928.3204
3785	0.2129057994	458912.6441
3786	0.2128962668	458889.8435
3787	0.2128625798	458864.1788
3788	0.2128292866	458840.9673
3789	0.2128306084	458821.2886
3790	0.2127935298	458805.4285
3791	0.2127745549	458792.7101
3792	0.2127680052	458775.7174
3793	0.2127597506	458769.8254
3794	0.212730061	458740.2486
3795	0.2127125587	458727.5026
3796	0.2126955953	458709.8103
3797	0.2126816845	458685.8616
3798	0.2126680419	458657.7984
3799	0.2126651838	458649.1217
3800	0.2126727321	458523.3039
3801	0.2126747036	458505.2112
3802	0.2126687372	458498.0508
3803	0.2126674511	458491.386
3804	0.2126061457	458467.9103
3805	0.2125950866	458453.2285
3806	0.2125285744	458431.7896
3807	0.2125208747	458398.131
3808	0.2125083627	458375.1179
3809	0.2124739058	458340.4152
3810	0.2124499276	458319.7678
3811	0.2124488243	458318.1429
3812	0.212439833	458302.2179
3813	0.2124350635	458284.2292
3814	0.2124073744	458274.9798
3815	0.2124018633	458254.3469
3816	0.212387995	458219.4027
3817	0.2123882299	458201.8941
3818	0.2123795083	458172.129
3819	0.212354754	458144.1144
3820	0.2123523252	458117.8495
3821	0.2123323739	458113.5534
3822	0.2123249505	458099.2779
3823	0.2123043519	458088.5932
3824	0.2122996741	458059.0026
3825	0.2123012897	458041.3547
3826	0.2122866326	458033.8681
3827	0.2122829394	458018.449
3828	0.2122792775	457997.9516
3829	0.2122546131	457978.2181
3830	0.2122249038	457951.2251
3831	0.212190251	457920.0851
3832	0.2121908883	457903.4647
3833	0.2121849434	457888.1325
3834	0.2121760623	457872.8174
3835	0.212170034	457844.0022
3836	0.2121491233	457834.3837
3837	0.2121436468	457823.6623
3838	0.2121369196	457800.9845
3839	0.2121247389	457789.1921
3840	0.2121048569	457787.0417
3841	0.2120820277	457767.1923
3842	0.2120789954	457753.2439
3843	0.2120846272	457737.5688
3844	0.2120822477	457713.7554
3845	0.2120796047	457700.9284
3846	0.2120812136	457685.6925
3847	0.2120715894	457657.295
3848	0.2120731454	457642.2954
3849	0.212080016	457622.069
3850	0.2120665063	457597.05
3851	0.2120527732	457578.7613
3852	0.2120232538	457564.0006
3853	0.2120178703	457551.979
3854	0.2120182612	457520.8819
3855	0.2120069726	457487.4379
3856	0.2120031707	457464.3031
3857	0.2119901365	457437.907
3858	0.2119744845	457420.129
3859	0.211968908	457418.4838
3860	0.2119389887	457395.4595
3861	0.2119243347	457379.6828
3862	0.2118748716	457364.7488
3863	0.211869045	457337.0553
3864	0.2118419108	457321.1679
3865	0.2118324206	457295.3224
3866	0.2118283361	457281.0016
3867	0.2118248434	457261.7342
3868	0.2117972942	457239.2328
3869	0.2117946104	457230.0588
3870	0.2117771622	457198.0495
3871	0.2117764151	457174.4378
3872	0.2117716809	457153.3173
3873	0.2117651859	457146.1704
3874	0.2117579465	457129.6873
3875	0.2117088868	457111.3738
3876	0.2117054122	457103.0746
3877	0.21170804	457092.3751
3878	0.2116857609	457070.8121
3879	0.2116776481	457048.3816
3880	0.2116730704	457034.3324
3881	0.2116672493	456984.6326
3882	0.211660367	456953.7035
3883	0.2116331064	456942.4394
3884	0.2116283819	456921.8267
3885	0.211628787	456907.0645
3886	0.2116140438	456900.6141
3887	0.2116079191	456870.7265
3888	0.2116083781	456840.6346
3889	0.2115975468	456822.7344
3890	0.2115905696	456806.4108
3891	0.2115792642	456799.3985
3892	0.2115737851	456784.5214
3893	0.2115703145	456776.3961
3894	0.2115775637	456760.8688
3895	0.2115440839	456743.1292
3896	0.2115458679	456728.6234
3897	0.2115464241	456712.4812
3898	0.2115418448	456703.0353
3899	0.2115412273	456660.7124
3900	0.2115482187	456607.0146
3901	0.2115053212	456593.0069
3902	0.2114920253	456585.8172
3903	0.2115017648	456551.3064
3904	0.2114722275	456496.8497
3905	0.211469289	456469.4087
3906	0.211456955	456448.1852
3907	0.2114512302	456430.9663
3908	0.2114284568	456416.442
3909	0.2114267342	456386.0509
3910	0.2114280308	456374.0299
3911	0.2114264094	456330.253
3912	0.211396136	456317.9895
3913	0.2113859155	456296.1177
3914	0.2113781641	456282.4048
3915	0.2113817575	456273.7117
3916	0.2113602426	456236.8277
3917	0.2113601867	456233.1277
3918	0.2113554847	456195.73
3919	0.2113261828	456183.7189
3920	0.2113248068	456167.8037
3921	0.211321811	456164.1073
3922	0.2113014395	456140.9306
3923	0.2112752662	456095.305
3924	0.2112765543	456092.6756
3925	0.2112502262	456067.4907
3926	0.2112310861	456051.3296
3927	0.2112193911	456030.9979
3928	0.2112041884	455979.8016
3929	0.2111885443	455962.7783
3930	0.211174997	455952.7567
3931	0.211173758	455946.504
3932	0.2111650653	455921.5304
3933	0.2111667567	455910.7269
3934	0.2111432605	455870.7946
3935	0.2111138276	455861.7411
3936	0.2111057444	455843.2331
3937	0.211096551	455828.2803
3938	0.211051768	455808.0581
3939	0.211037445	455794.5647
3940	0.2110293519	455776.5353
3941	0.2110245463	455755.2127
3942	0.2110216828	455742.2521
3943	0.2109851368	455725.8464
3944	0.2109378434	455702.8875
3945	0.2109055555	455666.1432
3946	0.2109064528	455652.1935
3947	0.2108980386	455632.5249
3948	0.2108719483	455617.1359
3949	0.2108467338	455596.5952
3950	0.2108452831	455562.2654
3951	0.2108409866	455550.4424
3952	0.2108438959	455534.1083
3953	0.2108297189	455500.7457
3954	0.2108285725	455494.6978
3955	0.2108000331	455479.6149
3956	0.2107890203	455444.8886
3957	0.2107638304	455431.3144
3958	0.210764643	455417.8136
3959	0.2107352934	455405.7294
3960	0.2107098986	455390.9066
3961	0.2106799952	455374.2953
3962	0.2106763774	455362.8231
3963	0.2106735455	455355.3534
3964	0.2106496537	455337.1698
3965	0.2106344239	455320.9568
3966	0.210628615	455304.428
3967	0.2106150871	455294.8052
3968	0.2105711893	455281.8968
3969	0.2105598686	455259.6276
3970	0.2105537256	455248.2097
3971	0.2105493554	455234.7359
3972	0.2105417202	455228.4489
3973	0.2105286425	455203.8418
3974	0.2105137706	455189.0872
3975	0.2105228468	455183.5607
3976	0.210524939	455179.0531
3977	0.2105142821	455165.7071
3978	0.2105053	455151.2905
3979	0.2104850285	455115.5057
3980	0.2104795495	455101.1004
3981	0.2104725483	455074.3403
3982	0.2104804202	455064.126
3983	0.210468778	455046.929
3984	0.2104422336	455030.7253
3985	0.2104441866	455017.2211
3986	0.2104328241	455000.6232
3987	0.2104019994	454980.2482
3988	0.2103893582	454976.874
3989	0.2103941407	454964.3929
3990	0.2103611509	454946.7123
3991	0.2103399058	454923.2467
3992	0.2103261807	454900.4358
3993	0.2103186047	454880.3473
3994	0.2103045679	454871.1118
3995	0.2102997161	454857.6372
3996	0.2102944944	454840.9433
3997	0.210291903	454811.8641
3998	0.2102878284	454802.8294
3999	0.2102851105	454790.6186
4000	0.2102817745	454772.6869
4001	0.2102718964	454762.7207
4002	0.2102600372	454753.6956
4003	0.2102458396	454730.1075
4004	0.2102285937	454718.7357
4005	0.2101931463	454688.2516
4006	0.2101904826	454676.4641
4007	0.2101711519	454647.7618
4008	0.2101682873	454634.4789
4009	0.2101639178	454619.3095
4010	0.2101577503	454580.3892
4011	0.2101249753	454555.8109
4012	0.2101210994	454546.9765
4013	0.2100949368	454544.249
4014	0.2100886022	454531.946
4015	0.2100861781	454518.8796
4016	0.2100660452	454477.6048
4017	0.2100529211	454467.6232
4018	0.210032869	454444.9194
4019	0.2100279348	454430.8674
4020	0.2100021493	454417.3182
4021	0.2099934822	454395.4987
4022	0.209991169	454384.8673
4023	0.2099644587	454363.6139
4024	0.2099728905	454353.7421
4025	0.209973466	454339.6161
4026	0.2099617971	454316.7272
4027	0.2099466893	454285.4732
4028	0.2099379849	454283.9105
4029	0.2099367865	454278.2181
4030	0.2099251146	454262.2681
4031	0.2099226937	454237.724
4032	0.209918108	454210.6585
4033	0.2098920576	454192.9526
4034	0.2098862952	454166.0429
4035	0.2098855901	454155.0317
4036	0.2098809872	454129.195
4037	0.2098753512	454116.2872
4038	0.2098591087	454107.0322
4039	0.2098385504	454089.7321
4040	0.2098215829	454076.2795
4041	0.2098148312	454068.5066
4042	0.2098009819	454058.4971
4043	0.2097870301	454043.7537
4044	0.2097621473	454030.9696
4045	0.2097603286	454009.6566
4046	0.2097585069	453997.7943
4047	0.2097314246	453964.713
4048	0.2097187352	453946.2446
4049	0.2097151831	453938.7036
4050	0.2096835394	453928.6403
4051	0.2096734513	453894.9505
4052	0.2096770904	453879.6489
4053	0.2096736504	453872.2655
4054	0.2096656078	453845.1217
4055	0.2096643921	453839.4697
4056	0.209654291	453812.7634
4057	0.2096536708	453803.093
4058	0.2096444862	453783.8668
4059	0.209620926	453767.0311
4060	0.2096237125	453740.0971
4061	0.2095998469	453681.7915
4062	0.2096014738	453671.3289
4063	0.2095758584	453651.3367
4064	0.2095296311	453629.9818
4065	0.2095291506	453615.2793
4066	0.2095195562	453584.0415
4067	0.2094895508	453558.1616
4068	0.2094881276	453541.981
4069	0.209485782	453533.439
4070	0.2094743915	453513.0163
4071	0.2094672631	453498.7626
4072	0.2094634881	453496.9239
4073	0.2094638222	453484.2896
4074	0.2094295603	453453.9946
4075	0.2094183276	453427.1332
4076	0.2094169705	453411.0121
4077	0.2094251926	453394.4139
4078	0.2094036196	453360.8383
4079	0.2094002286	453351.2419
4080	0.2093973708	453339.1812
4081	0.20939533	453328.0406
4082	0.209389839	453294.8244
4083	0.2093904286	453284.5082
4084	0.2093944961	453272.4141
4085	0.2093823356	453250.5503
4086	0.209381473	453226.5323
4087	0.2093860807	453218.4252
4088	0.2093849224	453212.9581
4089	0.209361643	453156.7401
4090	0.2093539805	453127.8171
4091	0.2093527369	453122.4372
4092	0.2093134313	453103.9897
4093	0.2093044254	453092.3884
4094	0.2092786464	453077.6737
4095	0.2092730431	453040.5105
4096	0.2092708037	453038.8055
4097	0.2092672397	453026.2647
4098	0.2092567477	453015.8202
4099	0.2092532257	453004.5933
4100	0.2092508541	452989.7786
4101	0.2092591167	452959.3586
4102	0.209245058	452954.9652
4103	0.2092441199	452940.7496
4104	0.2092375616	452920.3901
4105	0.2092233374	452890.4679
4106	0.2092228357	452874.7362
4107	0.2092105725	452857.5205
4108	0.2092079929	452845.5794
4109	0.2091910393	452803.5936
4110	0.2091512392	452788.2653
4111	0.2091501203	452782.983
4112	0.2091274009	452759.4626
4113	0.2091331423	452713.1361
4114	0.2091362862	452699.9538
4115	0.2091417831	452697.5313
4116	0.209108927	452680.9279
4117	0.2090841424	452660.6778
4118	0.2090649735	452632.0657
4119	0.2090645457	452613.596
4120	0.2090557367	452595.3638
4121	0.2090577495	452553.0395
4122	0.2090408682	452534.3787
4123	0.2090234074	452492.7744
4124	0.2089926709	452476.2098
4125	0.2089899004	452462.229
4126	0.208985511	452431.0896
4127	0.2089563046	452399.9028
4128	0.2089506214	452387.0242
4129	0.2089418588	452369.8456
4130	0.2089366139	452354.3665
4131	0.2088987754	452345.7908
4132	0.2088767206	452340.2544
4133	0.2088660522	452330.4609
4134	0.2088505605	452303.4493
4135	0.2088612023	452257.8535
4136	0.2088392297	452242.1371
4137	0.2088329344	452219.3997
4138	0.2088272298	452203.9174
4139	0.2087979188	452170.9991
4140	0.2087879174	452148.2394
4141	0.2087915824	452136.5244
4142	0.2087897671	452125.7154
4143	0.2087844779	452110.9217
4144	0.2087832437	452085.0848
4145	0.2087803635	452073.4123
4146	0.208756383	452032.8789
4147	0.2087255741	452014.0309
4148	0.2087270253	452003.9526
4149	0.2087277375	451987.5458
4150	0.2087258462	451977.0868
4151	0.2087239007	451954.0238
4152	0.2087312968	451925.0258
4153	0.2087322631	451908.9553
4154	0.2087297652	451898.2495
4155	0.2087262943	451885.2266
4156	0.208696257	451864.8327
4157	0.2086841815	451823.0426
4158	0.2086792019	451802.4829
4159	0.2086559953	451751.1758
4160	0.2086280484	451722.7548
4161	0.2086180369	451692.4104
4162	0.2086118826	451675.1738
4163	0.2086106831	451651.4639
4164	0.2086038607	451615.9613
4165	0.2085917147	451609.4343
4166	0.2085773774	451557.8324
4167	0.2085582482	451536.0474
4168	0.2085218287	451520.8738
4169	0.2085057775	451483.4156
4170	0.208493686	451455.6631
4171	0.2084946821	451445.8805
4172	0.2084942893	451426.1394
4173	0.2084940831	451406.67
4174	0.2084914295	451395.1166
4175	0.2084849221	451382.9893
4176	0.208483739	451376.0177
4177	0.2084807389	451362.4448
4178	0.2084526785	451346.4207
4179	0.2084407919	451328.8994
4180	0.2084377694	451294.3338
4181	0.208414734	451280.9325
4182	0.2084144108	451263.5952
4183	0.208412903	451257.1693
4184	0.2083925512	451239.072
4185	0.2083632399	451219.3638
4186	0.2083474403	451194.0779
4187	0.208342691	451158.5764
4188	0.2083528218	451148.1439
4189	0.2083444776	451130.5796
4190	0.2083543311	451107.9898
4191	0.2083436757	451100.2314
4192	0.2083215204	451060.0873
4193	0.2083189407	451037.2824
4194	0.2083173647	451017.6681
4195	0.2083038842	450967.5084
4196	0.2082971257	450955.4154
4197	0.208286619	450947.0117
4198	0.2082648722	450897.7001
4199	0.2082650249	450866.9634
4200	0.2082676156	450839.0529
4201	0.2082624495	450819.4772
4202	0.2082490554	450773.4563
4203	0.2082442182	450745.3398
4204	0.2081908641	450728.5902
4205	0.2081562036	450708.2689
4206	0.2081330843	450683.3434
4207	0.208127685	450673.9901
4208	0.2081274413	450657.389
4209	0.2081271418	450638.4396
4210	0.2081223329	450623.4689
4211	0.2081113373	450621.7805
4212	0.2080837544	450609.8556
4213	0.2080827349	450594.8616
4214	0.20808368	450567.0017
4215	0.2080808984	450553.7827
4216	0.2080754242	450541.0138
4217	0.2080729605	450528.0573
4218	0.2080684824	450500.6182
4219	0.208066871	450486.2652
4220	0.2080383126	450440.3265
4221	0.208038301	450423.7492
4222	0.2080401871	450407.9173
4223	0.2080301347	450399.7825
4224	0.2080133464	450359.8346
4225	0.2080000546	450337.3649
4226	0.2079972015	450326.0953
4227	0.2079757009	450298.9704
4228	0.2079619595	450280.4472
4229	0.2079525799	450268.2849
4230	0.207936366	450242.1896
4231	0.2079365171	450234.0054
4232	0.2079351933	450203.8109
4233	0.2079310584	450192.3107
4234	0.2079263212	450175.9727
4235	0.2079235793	450163.9399
4236	0.2079132375	450143.103
4237	0.2078943562	450124.8826
4238	0.2078634038	450100.6653
4239	0.2078627854	450087.6661
4240	0.2078654697	450065.0622
4241	0.2078631537	450043.2688
4242	0.2078552217	450018.7652
4243	0.2078466943	449989.8281
4244	0.2078404801	449978.277
4245	0.2078382567	449946.7115
4246	0.2078214128	449921.0602
4247	0.2078162172	449908.6515
4248	0.2078121149	449895.7244
4249	0.2077933982	449874.105
4250	0.2077938475	449862.3503
4251	0.207794688	449835.5937
4252	0.207789869	449815.5608
4253	0.2077905197	449804.6404
4254	0.2077890349	449781.206
4255	0.2077937397	449766.0374
4256	0.2077858809	449754.9384
4257	0.2077811414	449735.4963
4258	0.2077813685	449731.6984
4259	0.2077673331	449720.2704
4260	0.2077591437	449706.0275
4261	0.2077263821	449676.3368
4262	0.2077111329	449668.8582
4263	0.2077118955	449642.9696
4264	0.2077042172	449623.8394
4265	0.2076851209	449583.6849
4266	0.2076716196	449553.1933
4267	0.2076723752	449528.146
4268	0.2076687636	449501.1192
4269	0.2076535917	449464.4719
4270	0.2076345297	449419.828
4271	0.2076343216	449416.8656
4272	0.2075937561	449394.9557
4273	0.2075935815	449387.1587
4274	0.2075959641	449371.2075
4275	0.207588922	449357.2563
4276	0.2075569602	449348.4164
4277	0.2075359373	449330.4757
4278	0.2075369909	449306.1898
4279	0.2075282482	449158.2649
4280	0.2075149034	449109.8148
4281	0.2074995991	449104.3923
4282	0.2074997856	449090.8979
4283	0.207505006	449080.7557
4284	0.2075020098	449060.4183
4285	0.2074817641	449048.2066
4286	0.2074508301	449030.9647
4287	0.2074487967	449026.6122
4288	0.2074492908	449024.3004
4289	0.2074466023	449002.7659
4290	0.2074381232	448990.7986
4291	0.2074235668	448955.4424
4292	0.2074146935	448811.9392
4293	0.2073900932	448789.3134
4294	0.2073883762	448787.4401
4295	0.2073773418	448775.4027
4296	0.207377225	448772.2448
4297	0.207369497	448758.9296
4298	0.2073623757	448758.7871
4299	0.2073584336	448719.2763
4300	0.2073500083	448708.5335
4301	0.2073381399	448693.2458
4302	0.2073087074	448683.9608
4303	0.2072978492	448675.4181
4304	0.207296793	448661.1664
4305	0.2072877634	448653.3925
4306	0.2072739219	448619.3015
4307	0.2072553583	448592.7709
4308	0.2072518282	448585.6205
4309	0.2072498859	448570.7515
4310	0.2072003079	448558.3634
4311	0.2071880166	448514.4123
4312	0.2071775786	448500.8374
4313	0.2071788649	448477.3845
4314	0.2071801049	448462.886
4315	0.2071471701	448452.2211
4316	0.2071389969	448312.3554
4317	0.2071256574	448285.1651
4318	0.2071173421	448272.1308
4319	0.2070992522	448257.7807
4320	0.2070671596	448222.0971
4321	0.2070663174	448212.5638
4322	0.2070312125	448197.8813
4323	0.2070223359	448187.9407
4324	0.2069933878	448171.401
4325	0.2069912458	448147.2299
4326	0.2069824663	448133.4245
4327	0.2069833306	448053.3069
4328	0.2069814606	448030.0965
4329	0.2069779184	448019.1696
4330	0.2069681404	447926.4718
4331	0.2069648675	447910.3392
4332	0.206962038	447897.4764
4333	0.2069417092	447879.6858
4334	0.2069479492	447878.6891
4335	0.2069401274	447850.9248
4336	0.2069394425	447847.8167
4337	0.2069258984	447835.8938
4338	0.2069294639	447835.7671
4339	0.2069306318	447819.0914
4340	0.2069198781	447805.6025
4341	0.2068830027	447794.1629
4342	0.2068643332	447767.0092
4343	0.2068542815	447754.1946
4344	0.2068263026	447745.3948
4345	0.2068074957	447724.7621
4346	0.2068043757	447717.7938
4347	0.2067909286	447703.8544
4348	0.2067754143	447697.1275
4349	0.2067749294	447684.9776
4350	0.2067495226	447671.3444
4351	0.2067332595	447651.9753
4352	0.2067216747	447644.169
4353	0.2067087711	447633.6443
4354	0.2067066459	447615.1661
4355	0.2066882682	447602.5411
4356	0.2066546327	447585.6974
4357	0.2066343896	447552.7776
4358	0.2066380109	447531.306
4359	0.2066299314	447517.805
4360	0.2066295256	447499.7533
4361	0.206616831	447494.255
4362	0.2066039389	447473.8003
4363	0.2066029301	447472.4854
4364	0.2066069057	447443.4467
4365	0.2066001188	447430.9661
4366	0.2065905303	447411.3018
4367	0.2065859671	447403.3305
4368	0.2065814924	447385.7592
4369	0.2065864571	447377.3491
4370	0.2065897934	447366.0164
4371	0.2065652406	447351.882
4372	0.2065680026	447330.9172
4373	0.2065575881	447308.4742
4374	0.2065515066	447296.5838
4375	0.2065340027	447275.9386
4376	0.2065102586	447263.2708
4377	0.2064786869	447253.0906
4378	0.2064580064	447233.9862
4379	0.2064509988	447155.3876
4380	0.2064295656	447146.6776
4381	0.2064035991	447134.5921
4382	0.2063667755	447123.0975
4383	0.2063282795	447103.9485
4384	0.2063306343	447084.5986
4385	0.2063308653	447057.3005
4386	0.2063267849	447040.2908
4387	0.2063074613	447032.2843
4388	0.2062977117	447022.1125
4389	0.2062897234	447016.7468
4390	0.2062940854	447005.9922
4391	0.2062876683	446980.1579
4392	0.2062726901	446973.6005
4393	0.2062686456	446962.8163
4394	0.2062503787	446942.681
4395	0.2062467749	446931.8146
4396	0.2062456689	446916.8381
4397	0.2062323975	446902.3767
4398	0.2062307329	446884.5652
4399	0.2062299991	446871.2304
4400	0.2062335065	446860.9777
4401	0.2062322671	446840.5346
4402	0.2061915149	446828.711
4403	0.206178623	446805.1421
4404	0.2061967517	446791.1615
4405	0.2061949199	446781.3686
4406	0.2061880488	446703.9367
4407	0.2061794885	446682.2605
4408	0.2061782843	446667.7278
4409	0.2061772539	446666.3408
4410	0.2061760982	446642.573
4411	0.2061710968	446624.0969
4412	0.2061447832	446613.076
4413	0.2061097715	446601.059
4414	0.2061192666	446560.239
4415	0.2061105932	446425.7307
4416	0.2061064103	446418.0169
4417	0.2061052662	446408.5479
4418	0.206097764	446381.6839
4419	0.206097683	446369.1521
4420	0.2060978342	446356.0749
4421	0.2060937163	446348.4971
4422	0.2060889519	446330.166
4423	0.2060795655	446314.6918
4424	0.2060788085	446312.7764
4425	0.2060754346	446304.107
4426	0.206044132	446274.6606
4427	0.2060196243	446257.2516
4428	0.2060106733	446247.8689
4429	0.2060130358	446228.9116
4430	0.2059906332	446201.5165
4431	0.2059891281	446173.5428
4432	0.205988974	446162.1785
4433	0.2059761048	446153.2408
4434	0.2059569047	446133.3364
4435	0.2059573745	446114.5618
4436	0.2059554482	446105.1809
4437	0.2059576787	446102.3927
4438	0.2059592966	446079.9001
4439	0.2059539091	446068.285
4440	0.2059405483	446056.204
4441	0.2059122037	446039.2827
4442	0.2058806322	446023.257
4443	0.2058677124	446009.7142
4444	0.2058486939	445989.3019
4445	0.205837451	445973.8618
4446	0.2058270333	445959.2156
4447	0.2058192154	445925.3264
4448	0.2058136025	445879.4737
4449	0.2058024188	445870.0795
4450	0.20579952	445859.6952
4451	0.2057949251	445841.9442
4452	0.2057891349	445831.8551
4453	0.2057864118	445824.5684
4454	0.2057854332	445814.2838
4455	0.2057839798	445784.7609
4456	0.2057779632	445774.4619
4457	0.2057745283	445756.7228
4458	0.2057717096	445736.6734
4459	0.2057674807	445729.4576
4460	0.2057425921	445715.2838
4461	0.2057449679	445692.2043
4462	0.2057350514	445677.5614
4463	0.2057143638	445673.8631
4464	0.2056891718	445659.4061
4465	0.2056849594	445652.3135
4466	0.2056755775	445633.8734
4467	0.205665521	445621.7178
4468	0.2056666345	445611.3635
4469	0.205664981	445600.2045
4470	0.2056631193	445591.1906
4471	0.2056239417	445579.8746
